"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll","Persec","ICARTot","Order"
"ID45","59e8cb08bab73300016bd7f7",0.99824138114649,9.11917819750015,0.999325229204127,0.760700665988951,3.51475583865829,4.47874618786451,0.669371636709687,0.404373756651149,0.0113215782246245,NA,NA,NA,-47.5798696243368,0,5,"Fair"
"ID46","59e9d2c6c0d35a0001295448",0.374548070598031,0.138771247157622,0.567878595038366,0.120898966874807,2.59201719966588,-4.03409892891925,0.0435847857146277,1.98683294224117,0.987939725937833,NA,NA,NA,-42.3565815199953,0,1,"Fair"
"ID47","5a3996f6ae52e600010a0192",2.59874041597276e-05,4.90759430488808,0.724427303172587,2.67929380904623,2.31562917569501,-12.6140889027152,1.72952853968185,0.408500099468,0.238433381715935,NA,NA,NA,-48.8625992246581,0,8,"Fair"
"ID48","5a3a570307245d0001fc0692",0.0418103597893178,3.69005185778009,0.70903936122997,0.392645060429604,1.29066614878145,2.64102396555775,2.46662558501454,1.30866162479781,0.978754052261813,NA,NA,NA,-39.1834568434621,2,9,"Fair"
"ID49","5a3c0b842f91ec0001dc9bb4",0.606968537965368,5.50914797656663,0.562831863206862,5.77644247830763,0.0502432550658644,0.346727932998549,0.635449878063332,0.587733992369685,0.168188949697321,NA,NA,NA,-43.1810591667186,0,2,"Unfair"
"ID50","5a4e26a8f4c9dc0001b7a1b5",0.762466161937121,0.753018493561668,0.763120681589277,0.0390289403399255,1.5613528679989,1.54438316637249,0.181798919857711,0.241291929795109,0.954775534017976,NA,NA,NA,-49.099139279058,0,6,"Fair"
"ID51","5a5a3ec6ac5624000153e0f7",0.998027312355074,3.36335686664223,0.943471046710193,0.0391052584842099,1.51251232101832,-0.0809317605680015,0.955908028317511,1.57234318739137,0.802338474411772,NA,NA,NA,-31.6322627540441,0,2,"Unfair"
"ID52","5a5d1194acc75b00017a7b8f",0.720167337925134,2.35085759367601,0.517971732534765,0.287932953955009,0.382297459739187,-1.43719265111783,2.61060030032788,2.14267647703801,0.814682008826049,NA,NA,NA,-25.1629523474914,9,4,"Fair"
"ID53","5a69d77a56585a0001633482",0.999933386398086,4.65298480813989,0.997513093279658,4.91943046646637,3.09373421007909,11.6720207707148,1.73590083421947,0.940877798761976,0.35818203369031,NA,NA,NA,-70.0352026021778,2,4,"Unfair"
"ID54","5a6f7604ff6f2300013edcd8",0.65086444752752,0.111833187424838,0.985469567544908,2.79364485149889,1.12942572714414,-4.49332245466992,1.00479998811264,0.252533984506522,0.499391936116728,NA,NA,NA,-38.0468543970418,3,0,"Unfair"
"ID55","5a8b513317ef35000170b86f",0.988634132624771,2.18520043946163,0.907970958168666,0.584528266647814,0.714837336654495,-3.55337006790467,0.220627145871409,0.252741490466972,0.970014841176841,NA,NA,NA,-34.985894586823,10,6,"Unfair"
"ID56","5a8c78b0ae9a0b0001aa27fd",0.471437990891611,0.390991699530669,0.45246584559912,1.6082741352102,5.8839921374723,-0.550653797988755,1.7117464340964,1.81434786584631,0.995561807111044,NA,NA,NA,-74.9908089829661,21,2,"Fair"
"ID57","5a90460d1eda41000135f918",0.547103412267698,1.06598177124036,0.844932150186381,3.74833627881696,0.37064553029384,4.11060484690349,0.388488633586245,0.149740190370831,0.746790598851753,NA,NA,NA,-56.1500549809747,8,6,"Unfair"
"ID58","5a94a3344eecca0001dd3c52",8.9848556632366e-05,8.21501430492654,0.988854223686797,1.2941938558642,0.416947284459625,-6.9133523911124,0.490756935776873,0.181071950441571,0.699051335200791,NA,NA,NA,-31.8674100285184,0,2,"Fair"
"ID59","5a9d68a3dbdb470001eefb79",0.941136563212371,1.50991161569575,0.932592534597627,1.62900398141363,0.201646111342472,-6.21256977710327,0.674068474819209,0.762622032817957,0.672381665359099,NA,NA,NA,-0.421814690683293,8,6,"Unfair"
"ID60","5aa696af6219a30001c75d2a",0.0501753128260687,0.369784820388252,0.0014597139523529,1.40095503518372,1.49507063065121,-1.46516311996057,2.81670616305327,1.6667500071997,0.477081573054152,NA,NA,NA,-81.4064838007619,0,4,"Fair"
"ID61","5aa9528235237b0001132675",0.627313575035281,0.303254498364176,0.601883761893963,0.349920178130688,1.37075907817538,2.84941387880343,0.60545546200213,0.447441972840524,0.63919563781013,NA,NA,NA,-53.6084009727932,6,1,"Unfair"
"ID62","5ab3bc131204f90001c965bd",0.000197415334866777,1.98256906470497,0.00170279150410325,5.78276694905503,0.627135160086418,1.15807264647116,0.978433081746666,0.357966470870047,0.93889667215622,NA,NA,NA,-37.3238523061568,4,6,"Fair"
"ID63","5ab4e55cf69e940001d8d3bf",0.612606628288311,3.48177451819535,0.409834437696347,1.66118622437032,1.14491287124433,5.81180956022189,0.297199086053123,0.239892902531988,0.960578202113528,NA,NA,NA,-60.6074392763935,7,1,"Unfair"
