"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"674","5f5e825dfbf10672eb6658f2",1.43403525403936,0.827309637902888,0.282529449479035,NA,NA,NA,NA,-26.6590213217298,-24.2540330081076,2
"675","5f5f381a671929022832eef6",4.21088521773766,0.686048165213245,0.59468499040255,NA,NA,NA,NA,-48.3409699967,-45.4059278329415,3
"676","5f5f4c36cc787c0009e4d19c",5.66216097554673,0.643333238014698,0.859492869136715,NA,NA,NA,NA,-55.9423393523732,-52.2592341588404,2
"677","5f6090c94a605503233dd65d",2.41220282918459,0.680460107832534,0.118801948853071,NA,NA,NA,NA,-40.5834466082816,-38.5026310556522,0
"678","5f61d3f558002d17d3729c45",0.932107066258784,0.026448805221863,0.532871593491085,NA,NA,NA,NA,-51.2784039872844,-49.9636468389084,0
"679","5f61f1b0a760f01b705abdd3",1.52662635881873,0.247546490528213,0.991215840101099,NA,NA,NA,NA,-25.2814817953806,-24.1274587154124,5
"680","5f61f5de5de7611af9be165e",1.21601310753311,0.0104061711354398,0.78021892227155,NA,NA,NA,NA,-67.7149000076383,-65.8125632410411,1
"681","5f61f7f59df6ca1bfe6a8a89",4.48724961697591,0.236119601347553,0.512368001871035,NA,NA,NA,NA,-59.2179562268,-56.9343880662582,0
"682","5f632eba01d0853da2464c44",3.57639923041895,0.472538571487787,0.972075419423438,NA,NA,NA,NA,-47.0937162807541,-44.8703943799194,9
"683","5f63505cdfc6934188269b3d",3.95537858465457,0.429981015787829,0.961364010651095,NA,NA,NA,NA,-53.1691050187911,-50.8463052563628,20
"684","5f63571470efad0009c8f1c7",1.01969419007669,0.366830278931135,0.993290604420766,NA,NA,NA,NA,-15.6738457952948,-14.6341245715303,3
"685","5f64a1291888be0324446d78",0.585310860456912,0.0156576027359236,0.965393934660173,NA,NA,NA,NA,-63.6697698771283,-62.0242744772519,16
"686","5f6639cfe9f1191e9fc18418",1.12541234679334,0.0340222758161772,0.899710338009319,NA,NA,NA,NA,-62.4069765954147,-61.032072766477,0
"687","5f666f67b647c2244363a64e",0.840212460234831,0.0209766346603072,0.730710577755944,NA,NA,NA,NA,-60.8634558414242,-59.45058795101,0
"688","5f6715ea82fb7d302d0b6ae9",1.44048603181885,0.128008745416922,0.909387737418132,NA,NA,NA,NA,-46.1591616159789,-45.1573577617557,7
"689","5f687d93fd2d5b04432c4661",0.889980219623393,0.015595768072151,0.126230990862608,NA,NA,NA,NA,-61.3351979406733,-59.7068058893105,0
"690","5f688f49cd4c0e4e0a84d9be",5.8546444953969,0.26729690893259,0.930779990446002,NA,NA,NA,NA,-61.5206336486,-58.2971571052667,2
"691","5f689679cc2af84fa2c57263",1.88262499364801,0.0964240554364197,0.989031319352595,NA,NA,NA,NA,-47.7039993764651,-46.2209047205519,4
"692","5f68f392486ed60a895fca53",3.52288719219725,0.418381342006818,0.73107406467112,NA,NA,NA,NA,-51.5569990692815,-49.645192975262,5
