"","ID","tau","lrc","res","sal","mem","zet","lp","ll","Persec"
"223","5d692e475719130015a805cd",2.25328659797142,0.287861068607852,0.0875511190198145,0.48549316551592,0.811132169618895,NA,-26.5596621251802,-25.4414204487657,0
"224","5d6ae722c160f500175daa9b",0.382530521075572,0.0109785566185066,0.98746287879878,0.760018376143222,0.989544446657009,NA,-16.1808881125198,-14.1121119075659,6
"225","5d6eb1ba1c79b20001fa0386",0.65686126671829,0.0250846511545522,0.883983328494196,0.144418401882619,0.388450212959753,NA,-30.4102011023955,-29.0878151339166,3
"226","5d73e916515c8b001bed0c5d",2.38378694002082,0.0993194689888923,0.0144804350182739,0.428432426136871,0.999237477081999,NA,-23.1833121485196,-21.1169585807372,0
"227","5d756ce093a94500163ea6a2",0.184445115604286,0.239771499107912,0.98785530308865,0.000483719516262988,0.974913002349878,NA,-8.58212302257805,-6.27771847097823,1
"228","5d7693e9e8e18a0001f28996",2.09321585963457,0.0519792164535151,0.303462998841515,0.0344507828664662,0.871918483690004,NA,-60.6677153412515,-58.7579113786426,0
"229","5d78a675b04edb001a089150",2.56267565892466,0.255411326981337,0.181008683452949,0.447533776887183,0.298020866100505,NA,-35.3155553704675,-34.1493585775997,2
"230","5d7e1d2db5bd580017d11cec",1.46144923021292,0.00329571530790794,0.429128663937521,0.315205197532074,0.604152988491595,NA,-68.6033522134859,-66.2241136629936,1
"231","5d8154a847a45600189e8f35",1.32660863033344,0.00685812001748317,0.561970827935224,0.00679639670366389,0.768261458441285,NA,-69.2019128397396,-66.343969225498,0
"232","5d825b9b812e1e001556261f",0.772033782353011,0.0143672001184977,0.990193036628912,0.0213526149135215,0.989563805586528,NA,-46.5655097962489,-43.9497099793544,0
"233","5d85994fbbc0800019390cd4",0.137496367676604,0.19057293462568,0.954661744429,0.558918158977926,0.112879517030529,NA,-8.76860544860172,-8.26318091202125,1
"234","5d87eff52447650001f822cc",1.03145387371399,0.0144897303813245,0.465773674776888,0.0132454528516029,0.97050746619271,NA,-63.6030284150899,-61.2069814112123,8
"235","5d893e68f58b17000184839f",0.575519697731869,0.212939019637682,0.0316270858079802,0.569405180176863,0.99991182559253,NA,-22.9732733339244,-21.6843107989695,0
"236","5d8f59c15231090015a7ae08",2.97569030814705,0.0366884390189964,0.817461869607223,0.801003465795585,0.075342099045398,NA,-64.9970618260252,-62.8271280785809,28
"237","5d91a7c336017c00192a6755",0.0798926203339915,0.00677650557207436,0.993405387967277,0.394388787497006,0.969168164035841,NA,-8.59051177200577,-6.37785827735885,0
"238","5d921a2e34fc500016df8e5f",0.896299088131501,0.30426109962611,0.64197040571453,0.546837640074192,0.983222533293738,NA,-16.131616300393,-15.4579062348419,0
"239","5d9d0791f03a95001726799d",2.41848178532587,0.118764520519899,0.48458324023458,0.0405136316184749,0.97660945939257,NA,-48.6588185507468,-46.798993899887,0
"240","5d9e1929203419001625df07",0.540506754348299,0.0635025396715663,0.18192787480537,0.0233086007677855,0.926425824737038,NA,-17.5884263556169,-16.1941351355252,1
"241","5da1eb441b927a00168d2a30",0.226488557164113,0.0257378578858225,0.933014061482802,0.00713901604435754,0.994099617969941,NA,-27.2149774804927,-24.8617707053346,4
"242","5da4ae83fa7abd0016ddd461",3.4030619825583,0.25889846083877,0.872869400025412,0.178531683516487,0.495883030750433,NA,-43.8153986738061,-42.0910253864193,0
"243","5db1b1b6cd3329000ba29566",2.31349889587062,0.272769134877995,0.058433363903014,0.470103075275537,0.7156143833278,NA,-23.6625628572121,-22.5113231457118,0
"244","5db1f2b6dd5fa3000a552ede",0.568474361178158,0.00994085042357705,0.786033374910079,0.0291750098322921,0.901370988820206,NA,-55.8397024885498,-53.6871327014332,4
"245","5db4ab7dc8f993000c9d2c5f",2.93735850906511,0.0600247783953161,0.779586422184569,0.256727379811508,0.69064207035048,NA,-56.1256133962985,-54.3551450821963,1
"246","5db6ec97d9b41d000b2464eb",1.19944228429748,0.308751993762109,0.652593468780975,0.00069738750149513,0.899917073450652,NA,-29.7066831893646,-27.6156918507059,16
"247","5db8a8831d5c1a000e5bc4dc",1.25646894509848,0.0278793622371904,0.275955737686356,0.0083857261668037,0.985577491964593,NA,-63.9947749428487,-61.6127751493456,0
"248","5db92f4d8e9761000d7d7a8b",1.91282169062464,0.111872826281614,0.843485944350725,0.097671530403741,0.477249339651978,NA,-39.2221644302214,-37.9558273158008,7
"249","5dba043b732f4c0607595ec5",1.60424223561782,0.0429200385476104,0.988308501356417,0.148560822550325,0.990020614475132,NA,-42.1771111691857,-40.2024388531201,1
"250","5dbab43dfbc6bc0d009d6c6e",4.27324059109309,0.324039868403409,0.969999991626283,0.145724507064272,0.997267373442369,NA,-40.1731788168735,-37.3343850579588,0
"251","5dbc7bb351b13c22d8df0fe8",4.46830236919841,0.0728854540289187,0.372637585751737,0.780071303174516,0.491344685948172,NA,-65.3013786714529,-62.8230540841684,0
"252","5dc486da84799a35fbede98d",0.175328513937681,0.205883377461741,0.387359791908667,0.273615760139828,0.96733506957071,NA,-12.266394254776,-11.7790698615881,2
"253","5dc6eadc4d2b664e2ce6d319",3.97104921297946,0.249892524176853,0.872176944083386,0.500355339300907,0.420887483234668,NA,-50.0153540584275,-48.1247109133912,4
"254","5dcb2bb4ae3b3b814b5fe27d",3.14973278545704,0.223739148422026,0.202318880386294,0.188894134898699,0.513279151881324,NA,-39.7828306917337,-38.2319281531904,4
"255","5dcd4ccd0ee193016c26409f",1.31734142725064,0.0200244418548835,0.296318642750864,0.107321425884139,0.940911596307399,NA,-53.0945710026575,-51.2863316640525,0
"256","5dcd9694f6695d000b53f502",1.29149875088367,0.00992536702328226,0.489200741250525,0.510470784012982,0.434823148118409,NA,-66.6546072157495,-64.9276753269038,9
"257","5dce556e93729c0dd37e570c",2.44956645186009,0.0173709116436531,0.681814716078516,0.729893137741,0.984026456335548,NA,-58.3250969399787,-56.007259762928,5
"258","5dceb951381b67000e06113d",2.70101165179955,0.0977956336138476,0.707062320552432,0.0370876501039276,0.989838704564694,NA,-48.61064450637,-46.432264112357,22
"259","5dcfe05d1228d90e53724347",0.0828362642599586,0.00398901702160629,0.302350241121643,0.000836133921877766,0.99212037844753,NA,-26.7723444733696,-23.1004238882977,0
"260","5dd28e64cf08aa2982532314",2.19414000293356,0.0280068327958656,0.919811706344254,0.0475680315275732,0.640875037805757,NA,-66.395444968982,-64.2120109253801,11
"261","5dd5b7e718beb657ad00c313",1.6386538912809,0.0281183875166455,0.199932558465273,0.89634020469288,0.83338090665909,NA,-53.7869508990017,-52.0590678189444,14
"262","5ddcf7679dac7cc5e395cd35",1.3487157514493,0.0127839554754917,0.620521782554598,0.602918091954425,0.797129626931926,NA,-63.7097165390126,-62.0232618289739,0
"263","5ddd9d0e40460ecfff653cb5",0.728340491260166,0.0135622714046044,0.983773286172534,0.39582404442733,0.857320322459285,NA,-31.0880819292193,-29.3655463823375,5
"264","5de1868db28cf71e8fd77007",3.3799936357105,0.163127903246141,0.407478750637366,0.155538219808835,0.633586211390385,NA,-47.9962066733356,-46.2777749239057,0
"265","5de25cb38fde1c290dfa32a6",1.70226797612996,0.0607397328980506,0.903502043942367,0.866364472303157,0.298733997460816,NA,-41.5589721249494,-40.1729707887692,0
"266","5de960efa71cf402386bfe40",0.919190674974964,0.0201713488256434,0.977483087006742,0.572542412660084,0.984811559426622,NA,-31.6336638865225,-29.8609833061318,2
"267","5deaabae61513d1d56c7e52a",3.69246055919149,0.110445850124111,0.0413891771318388,0.172767876080986,0.937176710082944,NA,-47.1560088561168,-44.8754990328741,1
"268","5dead046603cf720024181d8",2.37512938468853,0.140320785673716,0.850698541630194,0.2923394941119,0.687702085129001,NA,-28.649761443579,-27.4309650904637,5
"269","5dece22f8b5f8b3a80ab3f54",1.47265516402937,0.00588006553974294,0.20449098441779,0.238029832030757,0.90452809840921,NA,-65.6544415598744,-63.3697905871353,4
"270","5def763ea484415fecd02221",0.139999066828707,0.0152052496559263,0.584745660369036,0.12753501954882,0.944757268453688,NA,-8.72483543370456,-7.15845567447926,0
"271","5df77c5f69a11751a9e8c6d7",1.12347788077318,0.00608883175005039,0.211900481117501,0.473507642715184,0.981087233402436,NA,-62.4639942393723,-60.2658235394799,5
"272","5dfa688379f2fa7b1cdf180f",1.39354810976269,0.00916488169316642,0.197162871552421,0.71007424520585,0.786780817390845,NA,-64.8455853335045,-62.9060426784762,2
"273","5dfa781efa3d107cc08854a9",1.16746490331673,0.010457724021296,0.799401980736045,0.0170888848325262,0.98156630635974,NA,-63.5617331848955,-60.9293018150504,9
"274","5e0125d4c12a36d0d6b84b93",1.46454805893973,0.0717030233475826,0.192205692258155,0.142078164819698,0.997721108719149,NA,-26.2256627262034,-24.6243955365194,1
"275","5e06174335a7a5006aa0df98",0.538628627696411,0.120746249397911,0.783874117145264,0.00684478793155394,0.906788061081798,NA,-21.7717139611234,-20.3369548404926,19
"276","5e067f13e632e10594734ab5",1.57655426051311,0.0168672858482878,0.0822565291689386,0.597350341488884,0.781730267554473,NA,-59.7954683595044,-58.0391471969733,25
"277","5e0b3cf40db89237cdbd9e31",5.07056418638075,0.121484559434429,0.759422731581749,0.109605323446059,0.51537513180113,NA,-63.380368625833,-60.5676866735026,14
"278","5e0f26b63ccda26295505f0d",3.80324688162641,0.224571656073042,0.962722981987269,0.531218593579569,0.998298418955837,NA,-40.3838542030581,-37.9680514340191,0
"279","5e0f5f8658a5c768bf461df8",4.84367570310437,0.155598934682696,0.223224479381804,0.298314443700877,0.995584687068313,NA,-44.255593508706,-41.4199772794295,0
"280","5e1339cd11d87998afeb8825",2.65645291964185,0.250954880461384,0.179682911252888,0.503813836930673,0.454085666383401,NA,-34.2132280872324,-33.0213909672587,0
