"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID418","5eb4564d7b27a029949eaf25","0.01","0.99","0.43","0.3","0.999999","0.1","-64.6697627671479","-58.0254392937592"
"ID419","5eb66b661cf74d55c169abec","0.01","0.99","0.43","0.3","0.999999","0.1","-70.0813183807891","-63.4369949074005"
"ID420","5eb68960ff9bef0113d27eb6","0.01","0.99","0.43","0.3","0.9","0.1","-74.642700138936","-69.1391332604758"
"ID421","5eb70f4db9918d630f1beefd","0.01","0.99","0.57","0.3","0.999999","0.1","-73.9718793089186","-67.3275558355299"
"ID422","5eb741079eb7cb65f0f82a91","0.01","0.99","0.43","0.3","0.999999","0.1","-68.9419980274462","-62.2976745540576"
"ID423","5eb83d26efe062062ae82412","0.01","0.99","0.43","0.3","0.999999","0.1","-62.7120506914481","-56.0677272180595"
"ID424","5eb8c16a3a7a17837b2d1828","0.01","0.99","0.43","0.3","0.999999","0.0428577142857143","-33.152003815643","-26.5853528430667"
"ID425","5eb9199609a0310174592940","0.01","0.99","0.43","0.3","0.9","0.1","-74.642700138936","-69.1391332604758"
"ID426","5eb9423c28bc6300099852af","0.01","0.99","0.43","1e-06","0.999999","0.1","-52.1895386828272","-42.4814992570135"
"ID427","5eb9697b651aca0436adfe9d","0.01","0.99","0.01","1e-06","0.999999","0.1","-35.1497272834367","-25.1207747042836"
"ID428","5eba076ccf8a3114d759fdd0","0.01","0.99","0.57","0.3","0.9","0.1","-34.6562460168336","-29.1526791383733"
"ID429","5eba5cf82cbf431a3276c90b","0.01","0.99","0.57","0.3","0.999999","0.1","-52.2352420373392","-45.5909185639505"
"ID430","5eba9c85d1130507bd1a6219","0.01","0.99","0.57","0.3","0.999999","0.1","-92.7043009178598","-86.0599774444711"
"ID431","5ebaec011a7d64080694fe74","0.01","0.99","0.43","1e-06","0.999999","0.1","-52.8500626301966","-43.1420232043829"
"ID432","5ebd3dae8c3ef3000b5b1b2d","0.01","0.99","0.57","0.3","0.9","0.1","-44.6528595303486","-39.1492926518883"
"ID433","5ebd9047a4e2fc0ab05b2e40","0.01","0.99","0.57","0.3","0.999999","0.1","-41.5941161315046","-34.949792658116"
"ID434","5ebde7d4e24d0b12e9d60d7d","0.01","0.99","0.43","0.3","0.999999","0.1","-67.8415305470143","-61.1972070736256"
"ID435","5ebe945956bdfc202ececb1b","0.01","0.99","0.57","0.3","0.9","0.1","-50.659212741067","-45.1556458626068"
"ID436","5ebfa2c519a604383366f3e8","0.01","0.99","0.43","0.3","0.999999","0.1","-47.5248713984897","-40.8805479251011"
"ID437","5ec2683e7bf5d7035f84ddf8","0.01","0.99","0.43","0.3","0.999999","0.1","-59.2925569993057","-52.6482335259171"
"ID438","5ec28a6332a7510637436a57","0.01","0.99","0.43","0.3","0.9","0.1","-44.6528595473594","-39.1492926688992"
"ID439","5ec2eb1fdb44d61155191d85","0.01","0.99","0.99","0.3","0.957142285714286","0.1","-32.5032070165779","-26.6001542616624"
"ID440","5ec57069f264da556b3f1cfa","0.01","0.99","0.43","0.3","0.999999","0.1","-80.206266190224","-73.5619427168353"
"ID441","5ec6563b04e80f030b94e03c","0.01","0.99","0.57","0.3","0.999999","0.1","-38.0267979326162","-31.3824744592276"
"ID442","5ec681f642084e07c117dcba","0.01","0.99","0.43","0.3","0.999999","0.1","-52.8828130363936","-46.238489563005"
"ID443","5ec875255c6a2700081554ac","0.01","0.99","0.57","0.3","0.999999","0.1","-62.5428558824889","-55.8985324091003"
"ID444","5ec92a99d799ae417aa9c71c","0.01","0.99","0.57","0.3","0.999999","0.1","-40.8313539413202","-34.1870304679315"
"ID445","5ec93926ce905a051f5704f3","0.01","0.99","0.43","0.3","0.999999","0.1","-71.9815826437448","-65.3372591703562"
"ID446","5ec96c05d06880489cae0e85","0.01","0.99","0.57","0.3","0.999999","0.1","-88.9629770030214","-82.3186535296328"
"ID447","5ec9adfa68f3910f2f3b0fde","0.01","0.99","0.57","0.3","0.999999","0.1","-68.7083725051993","-62.0640490318106"
"ID448","5ecbe220d068807a5425c4de","0.01","0.99","0.01","1e-06","0.999999","0.1","-42.9913207257149","-32.9623681465619"
"ID449","5ece6c76c501a121bb6add41","0.01","0.99","0.57","0.3","0.999999","0.1","-51.9611069162076","-45.316783442819"
"ID450","5ece8a3c088813259ffc1e0f","0.01","0.99","0.01","0.3","0.999999","0.1","-50.1761927670219","-43.2109561402939"
"ID451","5eceba5be22abb2ca0077349","0.01","0.99","0.57","0.3","0.999999","0.1","-40.7233474138016","-34.079023940413"
"ID452","5ecfd28bb14b1c05751f178c","0.01","0.99","0.43","0.3","0.999999","0.1","-97.5553809298795","-90.9110574564908"
"ID453","5ecfd2be11216004c17c6b26","0.01","0.99","0.43","0.3","0.999999","0.1","-64.261576762843","-57.6172532894544"
"ID454","5ed0c66875039f000b4e3897","0.01","0.99","0.01","1e-06","0.999999","0.0571432857142857","-25.3320592829064","-15.3658394334794"
"ID455","5ed0d82c81c0bd1bccc8ceea","0.01","0.99","0.15","1e-06","0.999999","0.0285721428571429","-25.2236899473202","-15.5365845052784"
"ID456","5ed14d3bc71f86079de10d13","0.01","0.99","0.43","0.3","0.999999","0.1","-57.4569349367982","-50.8126114634096"
"ID457","5ed2b2478e4b7b10b7f4a529","0.01","0.99","0.43","0.3","0.999999","0.1","-59.3240681073499","-52.6797446339613"
"ID458","5ed358aab6ee6f2e2885eddf","0.01","0.99","0.43","0.3","0.999999","0.1","-69.3706067971924","-62.7262833238037"
"ID459","5ed38829fff60d32fb95a117","0.01","0.99","0.01","1e-06","0.999999","0.1","-36.0789728673079","-26.0500202881549"
"ID460","5ed3f7a0f387a109b6580537","0.01","0.99","0.57","0.3","0.999999","0.1","-114.655409759922","-108.011086286534"
"ID461","5ed43096f615650c8fb1b1ea","0.01","0.99","0.43","0.3","0.999999","0.1","-52.6381091033407","-45.9937856299521"
"ID462","5ed4fa5969acac03603380a0","0.01","0.99","0.43","1e-06","0.999999","0.1","-65.850494576872","-56.1424551510583"
"ID463","5ed507ce0760de048fc356bd","0.01","0.99","0.57","0.3","0.999999","0.1","-85.8892418879226","-79.2449184145339"
"ID464","5ed6a937eb466b1029493c39","0.01","0.99","0.43","0.3","0.999999","0.1","-84.9721591172498","-78.3278356438611"
"ID465","5ed7578ef05e671db283844e","0.01","0.99","0.57","0.3","0.999999","0.1","-63.3726088873364","-56.7282854139477"
"ID466","5ed8e10357f9623ee2f603e7","0.01","0.99","0.43","0.3","0.999999","0.1","-79.1466146524325","-72.5022911790438"
"ID467","5ed8f853923c0941e1238299","0.01","0.99","0.57","0.3","0.999999","0.1","-83.7441052146419","-77.0997817412533"
"ID468","5ed90e1ff2a1840a177877d3","0.01","0.99","0.57","0.3","0.999999","0.0142865714285714","-22.6894381889321","-16.1252154798489"
"ID469","5ed97291fac0cc510c9bb3f2","0.01","0.99","0.43","0.3","0.999999","0.1","-105.680313935634","-99.0359904622453"
"ID470","5eda9f7c460b766ded73bdb7","0.01","0.99","0.57","0.3","0.999999","0.1","-66.0292162908692","-59.3848928174806"
"ID471","5edb6534fd7ffe7e4b7d065a","0.01","0.99","0.43","0.3","0.999999","0.1","-59.3948131264631","-52.7504896530744"
"ID472","5edbf6a29a8d508920c14f6c","0.01","0.99","0.01","1e-06","0.999999","0.1","-36.7685572010165","-26.7396046218634"
"ID473","5edcfb851ba1889e083e218e","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-49.3078312804433","-43.2978633244222"
"ID474","5edd630ac419bf0ed18c99b5","0.01","0.99","0.57","0.3","0.9","0.1","-83.981257808713","-78.4776909302527"
"ID475","5ede3fcf6b821907836e01fc","0.01","0.99","0.01","1e-06","0.999999","0.1","-100.303038791822","-90.2740862126685"
"ID476","5ede976d873bba121db3fe20","0.01","0.99","0.71","1e-06","0.999999","1e-06","-18.3526868742896","-8.25702466310915"
"ID477","5edf50e72ef80a1fe0267aeb","0.01","0.99","0.01","1e-06","0.999999","0.1","-64.5337731807251","-54.5048206015721"
"ID478","5ee107a76411e40e242da7f1","0.01","0.99","0.57","0.3","0.999999","0.1","-52.5388532506882","-45.8945297772995"
"ID479","5ee131f793ab7b12e4b525fb","0.01","0.99","0.43","0.3","0.999999","0.1","-45.4978322079934","-38.8535087346048"
"ID480","5ee21a32d4c762283a96e624","0.01","0.99","0.43","0.3","0.999999","0.1","-92.6879846672999","-86.0436611939113"
"ID481","5ee27217fd7c7c72eb755cbe","0.01","0.99","0.43","0.3","0.999999","0.1","-104.268034867902","-97.6237113945132"
"ID482","5ee277d2e7dae975727d3985","0.01","0.99","0.57","0.3","0.999999","0.1","-69.7622290119375","-63.1179055385489"
"ID483","5ee40191f8b4750f5e7a5474","0.01","0.99","0.57","0.3","0.999999","0.1","-60.871056814893","-54.2267333415043"
"ID484","5ee531ca5f4c6f0be142ded4","0.01","0.99","0.43","0.3","0.999999","0.0571432857142857","-30.1437359486052","-23.5621452049426"
"ID485","5ee53fa05b6d910eb9ea2df8","0.01","0.99","0.43","0.3","0.999999","0.1","-75.3180664976438","-68.6737430242551"
"ID486","5ee64d0bf796cb3b252a8c99","0.01","0.99","0.01","1e-06","0.999999","0.0714288571428571","-26.6632349343123","-16.6784008031608"
"ID487","5ee655f6137975087129de08","0.01","0.99","0.43","0.3","0.999999","0.1","-41.1258616267699","-34.4815381533813"
"ID488","5ee7a8ab87d5560568bc2dca","0.01","0.99","0.01","1e-06","0.999999","0.1","-95.8793505577153","-85.8503979785623"
"ID489","5ee7c7df09973e09bb653014","0.01","0.99","0.57","0.3","0.999999","0.1","-72.3417301946093","-65.6974067212206"
"ID490","5ee7ccc7e257390912a8101e","0.01","0.99","0.57","0.3","0.999999","0.1","-103.424217050516","-96.7798935771274"
"ID491","5ee8e3de1c649a215bae3e59","0.01","0.99","0.57","0.3","0.999999","0.1","-75.6009104413819","-68.9565869679933"
"ID492","5ee91ec1ef56832aa7947169","0.01","0.99","0.57","0.3","0.999999","0.0142865714285714","-32.4455528167882","-25.8813301077051"
"ID493","5ee9e9c1496265000a792544","0.01","0.99","0.43","0.3","0.999999","0.1","-55.0367774557784","-48.3924539823898"
"ID494","5eea8c81e1959f14a3999921","0.01","0.99","0.43","0.3","0.999999","0.1","-104.613587658125","-97.9692641847363"
"ID495","5eeb621a7c83c62d2473afb1","0.01","0.99","0.57","0.3","0.999999","0.1","-42.3214514898358","-35.6771280164471"
"ID496","5eeb6f6cff37eb08003590e8","0.01","0.99","0.43","1e-06","0.999999","0.1","-45.2507948231676","-35.542755397354"
"ID497","5eec977365b56a02f54f7bcd","0.01","0.99","0.57","0.3","0.999999","0.1","-79.5972074372567","-72.952883963868"
"ID498","5eecdb2f8343cb0aa4ed34c6","0.01","0.99","0.57","0.3","0.999999","0.1","-95.194872548943","-88.5505490755544"
"ID499","5eed184c2c93d51212cf04e2","0.01","0.99","0.57","0.3","0.999999","0.1","-90.1310271904173","-83.4867037170287"
"ID500","5eee89a6c00bfb337a3c54a8","0.01","0.99","0.57","0.3","0.999999","0.1","-42.502266126311","-35.8579426529223"
"ID501","5ef0c9b95817dc145532fcee","0.01","0.99","0.43","0.3","0.999999","0.1","-97.914313212786","-91.2699897393974"
"ID502","5ef1bb10c673fd7d2d14e439","0.01","0.99","0.43","0.3","0.999999","0.1","-119.227834588304","-112.583511114915"
"ID503","5ef22304270c550357f4dd5d","0.01","0.99","0.43","0.3","0.999999","0.1","-74.4976224554292","-67.8532989820406"
"ID504","5ef241253eb63511d02451e6","0.01","0.99","0.43","1e-06","0.985713428571429","0.1","-44.635778962929","-35.8830082078222"
"ID505","5ef329d8cfbdc00379011819","0.01","0.99","0.57","0.3","0.999999","0.0714288571428571","-37.0892271450204","-30.4890221196332"
"ID506","5ef360348e5e520a532e67c8","0.01","0.99","0.43","0.3","0.999999","0.0857144285714286","-30.6868520262088","-24.0655300935624"
"ID507","5ef4ba6145dfc00b3f7224a6","0.01","0.99","0.57","0.3","0.999999","0.1","-61.3586353489838","-54.7143118755952"
"ID508","5ef52a87f04c781600ae4114","0.01","0.99","0.43","0.3","0.9","0.1","-71.3104956287608","-65.8069287503006"
"ID509","5ef5cef8548fce031f1ceca4","0.01","0.99","0.01","1e-06","0.999999","0.1","-32.523936352624","-22.494983773471"
"ID510","5ef5d41822b3c903597a9309","0.01","0.99","0.43","0.3","0.999999","0.1","-109.659547965694","-103.015224492306"
"ID511","5ef71356f4d5414121333bac","0.01","0.99","0.57","0.3","0.999999","0.1","-52.0501645166267","-45.4058410432381"
"ID512","5ef722c333956242acf17935","0.01","0.99","0.43","0.3","0.999999","0.1","-90.1098327611304","-83.4655092877418"
"ID513","5ef7ad0882b7740c33fe20cc","0.01","0.99","0.57","0.3","0.999999","0.1","-45.8879524670887","-39.2436289937001"
"ID514","5ef8eeb63f6343097030fd37","0.01","0.99","0.57","0.3","0.999999","0.1","-52.8488584256862","-46.2045349522975"
"ID515","5ef91678cd20bc6a46a34d6e","0.01","0.99","0.57","0.3","0.999999","0.1","-102.790524128542","-96.1462006551532"
"ID516","5ef92a8979cf2c6b9ca11f99","0.01","0.99","0.43","0.3","0.999999","0.1","-75.9261036551968","-69.2817801818081"
"ID517","5ef9ae64e14ff874891401b6","0.01","0.99","0.57","0.3","0.999999","0.1","-89.2621160252148","-82.6177925518261"
"ID518","5ef9be1c61ecb401ef5be7b4","0.01","0.99","0.29","1e-06","0.999999","0.1","-47.9683382392079","-38.2428712457442"
"ID519","5ef9eeaccb96bd7aee3120ec","0.01","0.99","0.43","0.3","0.999999","0.1","-79.3850505671968","-72.7407270938081"
"ID520","5efa02a5f512b17ea54f360a","0.01","0.99","0.57","0.3","0.999999","0.1","-98.4691993334061","-91.8248758600175"
"ID521","5efa2a8948fdb90f5ba612c7","0.01","0.99","0.57","0.3","0.999999","0.0142865714285714","-23.7588081152125","-17.1945854061293"
"ID522","5efae8f0156229941fcf363e","0.01","0.99","0.01","1e-06","0.999999","0.1","-64.9616967225653","-54.9327441434123"
"ID523","5efb14b20602b4024585eec6","0.01","0.99","0.57","0.3","0.999999","0.1","-73.3831350446439","-66.7388115712552"
"ID524","5efb934059dba21145bee143","0.01","0.99","0.43","0.3","0.999999","0.1","-92.4200967866694","-85.7757733132807"
"ID525","5efc9f18c573ed060f50cd68","0.01","0.99","0.57","1e-06","0.999999","0.1","-56.7409578337173","-47.0329184079036"
"ID526","5efcbb97df2a840990b0da94","0.01","0.99","0.57","0.3","0.999999","0.1","-49.2598523197638","-42.6155288463751"
"ID527","5efd048628bf7f13e1c89fe5","0.01","0.99","0.43","0.3","0.999999","0.1","-46.5199256859698","-39.8756022125811"
"ID528","5efd138927b6ba154b29d7e0","0.01","0.99","0.57","0.3","0.9","0.1","-97.9681317101625","-92.4645648317022"
"ID529","5efd3f336893231898d7baf4","0.01","0.99","0.57","0.3","0.999999","0.1","-58.2196497563411","-51.5753262829525"
"ID530","5efdb59031628202f67defe6","0.01","0.99","0.57","0.3","0.999999","0.1","-62.9926735850849","-56.3483501116963"
"ID531","5efe04e9e399372b1b7ca8c0","0.01","0.99","0.57","0.3","0.999999","0.1","-56.7532254221052","-50.1089019487166"
"ID532","5efe1017a220682cb76fd5f0","0.01","0.99","0.43","0.3","0.999999","0.1","-58.1838805925724","-51.5395571191837"
"ID533","5efe4cb9c5fa3134b8ca9fbb","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-52.9871223224406","-46.9771543664195"
"ID534","5eff17d115ba87434ab3829b","0.01","0.99","0.57","0.3","0.999999","0.1","-75.3049056954823","-68.6605822220937"
"ID535","5eff423e0edf450b7e5e90ea","0.01","0.99","0.01","1e-06","0.999999","0.1","-61.3225187329885","-51.2935661538354"
"ID536","5eff7df90aede705593e92d7","0.01","0.99","0.99","1e-06","0.985713428571429","0.1","-73.5818510554156","-64.5081671469695"
"ID537","5f00350508190111df898b16","0.01","0.99","0.01","1e-06","0.999999","0.1","-48.4904869753264","-38.4615343961733"
"ID538","5f01c985f119a1317aa68d30","0.01","0.99","0.57","0.3","0.999999","0.1","-93.2316876880559","-86.5873642146673"
"ID539","5f022bbeaaa45a0d1377a965","0.01","0.99","0.43","0.3","0.999999","0.1","-68.3665963301892","-61.7222728568006"
"ID540","5f03183c2e1a9e4bcee3177d","0.01","0.99","0.01","1e-06","0.999999","0.1","-35.8296311506693","-25.8006785715163"
"ID541","5f034e4e4e80ca2344b11ae1","0.01","0.99","0.43","0.3","0.999999","0.1","-65.242480431388","-58.5981569579994"
"ID542","5f04348a0f815501257f51f2","0.01","0.99","0.57","0.3","0.999999","0.1","-58.2429724421029","-51.5986489687142"
"ID543","5f0487b0cde3b70a5ec02b22","0.01","0.99","0.43","0.3","0.999999","0.0285721428571429","-28.8212684518176","-22.2632339547945"
"ID544","5f05ebf3f060ae0d5e6a3c8e","0.01","0.99","0.43","0.3","0.999999","0.1","-88.2814126657054","-81.6370891923168"
"ID545","5f070c04c2cb9f29c87ca982","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-57.1388585648407","-51.1288906088196"
"ID546","5f07601a8515d13515268f96","0.01","0.99","0.43","0.3","0.999999","0.1","-53.7797424077433","-47.1354189343547"
"ID547","5f086d2cb09ff006bde079f5","0.01","0.99","0.99","1e-06","0.999999","0.1","-39.8244891666213","-29.7955365874682"
"ID548","5f0898d879ce1f0c6ffae5e4","0.01","0.99","0.43","0.3","0.999999","0.0285721428571429","-28.7972753809181","-22.2392408838949"
"ID549","5f0c40ce134b8f062eda439f","0.01","0.99","0.99","1e-06","0.999999","1e-06","-14.8572502446656","-4.45810244779582"
"ID550","5f0c5f689c6dab0745d30097","0.01","0.99","0.43","0.3","0.999999","0.1","-47.4352611178792","-40.7909376444905"
"ID551","5f0d75595c3a52000819b39c","0.01","0.99","0.43","0.3","0.999999","0.1","-40.3358104871443","-33.6914870137556"
"ID552","5f0da340554d3d01c4aa512a","0.01","0.99","0.57","0.3","0.999999","0.1","-68.1160014225509","-61.4716779491622"
"ID553","5f0dc15ace21a50008f6c7a7","0.01","0.99","0.01","1e-06","0.999999","0.1","-70.083193105313","-60.05424052616"
"ID554","5f0e293207ba641591b3a0d6","0.01","0.99","0.57","0.3","0.999999","0.1","-51.7432515841309","-45.0989281107422"
"ID555","5f0ea9746afc8c073073cc94","0.01","0.99","0.57","0.3","0.999999","0.1","-93.7155497678239","-87.0712262944352"
"ID556","5f10282c5c490e276c9a75e7","0.01","0.99","0.57","0.3","0.999999","0.1","-102.191289593287","-95.5469661198985"
"ID557","5f103e2a914f5e000826e6f1","0.01","0.99","0.43","0.3","0.999999","0.1","-65.9574373878681","-59.3131139144795"
"ID558","5f104232adba66000a8eddfb","0.01","0.99","0.01","1e-06","0.999999","0.1","-41.9547884110082","-31.9258358318551"
"ID559","5f10620fbc10dd02e56ce013","0.01","0.99","0.57","0.3","0.9","0.1","-31.3240415066584","-25.8204746281981"
"ID560","5f107507408f603232383b27","0.01","0.99","0.43","0.3","0.999999","0.0714288571428571","-40.5477183632477","-33.9475133378605"
"ID561","5f10d3f1be1cf9403317378c","0.01","0.99","0.43","0.3","0.999999","0.1","-104.925417390726","-98.2810939173371"
"ID562","5f12e48a0e816727e429bc3d","0.01","0.99","0.43","0.3","0.999999","0.1","-98.2230582852182","-91.5787348118296"
"ID563","5f155e9d426b2a6028c0a80d","0.01","0.99","0.43","0.3","0.999999","0.1","-75.3992441439674","-68.7549206705788"
"ID564","5f1594305688f5654fe92691","0.01","0.99","0.43","0.3","0.999999","0.1","-96.8017855945292","-90.1574621211406"
"ID565","5f15c46a19912324313effa0","0.01","0.99","0.57","0.3","0.999999","0.1","-42.4082261532664","-35.7639026798778"
"ID566","5f16a5057185b3397ea67287","0.01","0.99","0.57","0.3","0.999999","0.1","-47.9142534557528","-41.2699299823641"
"ID567","5f180933704e8402d4d9cc26","0.01","0.99","0.57","0.3","0.999999","0.1","-69.66654507198","-63.0222215985914"
"ID568","5f181092bc89f00dc2e577a2","0.01","0.99","0.57","0.3","0.999999","0.1","-65.0889415191501","-58.4446180457614"
"ID569","5f18362e7f876d064235cd4d","0.01","0.99","0.43","0.3","0.999999","0.1","-95.4825644374921","-88.8382409641034"
"ID570","5f188417c5b3a405f3ccaf42","0.01","0.99","0.57","0.3","0.999999","0.1","-69.1369345354672","-62.4926110620786"
"ID571","5f197913958d110428c74dc3","0.01","0.99","0.43","0.3","0.999999","0.1","-51.3709405042982","-44.7266170309096"
"ID572","5f1992235bab3d018fea7199","0.01","0.99","0.57","0.3","0.999999","0.1","-60.7188855810478","-54.0745621076591"
"ID573","5f1cbc000b408b58e8d2799d","0.01","0.99","0.71","1e-06","0.999999","0.1","-37.0753682116683","-27.3499012182046"
"ID574","5f1dbd03e2aa49719e42be44","0.01","0.99","0.57","0.3","0.999999","0.1","-42.7359969746432","-36.0916735012545"
"ID575","5f1e8c0cff2a66849b622c3f","0.01","0.99","0.57","0.3","0.999999","0.1","-81.7227096556463","-75.0783861822576"
"ID576","5f1ec05b39c51401c9816f75","0.01","0.99","0.43","0.3","0.999999","0.1","-39.9393475470746","-33.2950240736859"
"ID577","5f1ecb5f19d0160009650698","0.01","0.99","0.43","0.3","0.999999","0.0714288571428571","-33.9940871264113","-27.3938821010241"
"ID578","5f2022e9b0c712068b39881d","0.01","0.99","0.57","0.3","0.999999","0.1","-44.0593118455235","-37.4149883721349"
"ID579","5f219544dd502e57a6fbc1ea","0.01","0.99","0.43","0.3","0.9","0.1","-60.6558262374865","-55.1522593590263"
"ID580","5f22d64ea30b70011ef0c798","0.01","0.99","0.57","0.3","0.999999","0.1","-57.234084121671","-50.5897606482823"
"ID581","5f230a01e84721061b991468","0.01","0.99","0.43","0.3","0.999999","0.1","-55.0614164144544","-48.4170929410658"
"ID582","5f23f14e2ecae8011ec4021f","0.01","0.99","0.57","0.3","0.999999","0.1","-75.96144301336","-69.3171195399713"
"ID583","5f241d0b45dc8a000bf6598e","0.01","0.99","0.57","0.3","0.999999","0.1","-71.6074072044475","-64.9630837310588"
"ID584","5f2458749912ad00087e5677","0.01","0.99","0.71","1e-06","0.999999","0.1","-47.5430074062692","-37.8175404128055"
"ID585","5f248b5e85d14607869bf0b1","0.01","0.99","0.43","0.3","0.999999","0.1","-61.7790328189305","-55.1347093455419"
"ID586","5f259a37b31f0a24d246592c","0.01","0.99","0.43","0.3","0.999999","0.1","-116.176385831731","-109.532062358342"
"ID587","5f26f8c4865df449da96eb01","0.01","0.99","0.43","0.3","0.999999","0.1","-75.864392373831","-69.2200689004424"
"ID588","5f27f1cb93d6b104aba364b7","0.01","0.99","0.57","0.3","0.999999","0.1","-67.0985154021368","-60.4541919287482"
"ID589","5f2855353350fe14fdf0e5ed","0.01","0.99","0.57","0.3","0.999999","0.1","-105.512423943999","-98.8681004706108"
"ID590","5f2923126e0e8f000bf30b5e","0.01","0.99","0.57","0.3","0.999999","0.0857144285714286","-35.6745184780119","-29.0531965453655"
"ID591","5f29771a02125b079dfbd06f","0.01","0.99","0.43","0.3","0.999999","0.1","-74.7303580802431","-68.0860346068545"
"ID592","5f2ada2a200d1e3e9055a672","0.01","0.99","0.43","0.3","0.9","0.1","-77.9749046491112","-72.471337770651"
"ID593","5f2aeb4488d9b2432bb9e1c0","0.01","0.99","0.01","1e-06","0.999999","0.1","-49.29850490998","-39.269552330827"
"ID594","5f2afb53c46fc647c2340fd1","0.01","0.99","0.57","0.3","0.999999","0.1","-78.6932370610837","-72.0489135876951"
"ID595","5f2b24337bf4715276306315","0.01","0.99","0.43","0.3","0.999999","0.1","-79.7603377744565","-73.1160143010679"
"ID596","5f2b24c4224df7527baee383","0.01","0.99","0.01","1e-06","0.999999","0.1","-77.6060815566401","-67.5771289774871"
"ID597","5f2bc8528a626e67a97c0aa1","0.01","0.99","0.57","0.3","0.999999","0.1","-137.431281564544","-130.786958091156"
"ID598","5f2bca23a5b07c67ada7968a","0.01","0.99","0.43","0.3","0.999999","0.1","-72.7000313195227","-66.055707846134"
"ID599","5f2be26ccab8eb00086d40b5","0.01","0.99","0.57","0.3","0.999999","0.1","-69.6335444442904","-62.9892209709017"
"ID600","5f2be5fbd7e754013893eb59","0.01","0.99","0.43","0.3","0.999999","0.1","-50.8382763317476","-44.193952858359"
"ID601","5f2bee3fa37b0b0132970ddc","0.01","0.99","0.43","0.3","0.999999","0.1","-45.6149237391414","-38.9706002657527"
"ID602","5f2bffa8d4f0d601244ab240","0.01","0.99","0.15","1e-06","0.999999","0.1","-52.1872593265795","-42.4138649081723"
"ID603","5f2c05948726de01f9bf6a7c","0.01","0.99","0.43","0.3","0.999999","0.1","-59.5731273525243","-52.9288038791357"
"ID604","5f2c07c53622f2034a40db50","0.01","0.99","0.43","0.3","0.9","0.1","-67.9782911185856","-62.4747242401254"
"ID605","5f2c10bad876b704a0759fd6","0.01","0.99","0.57","0.3","0.999999","0.1","-51.1350724018159","-44.4907489284272"
"ID606","5f2d10d8f5f28c000afb87d3","0.01","0.99","0.71","1e-06","0.999999","0.1","-57.8403638588458","-48.1148968653821"
"ID607","5f2d9e2afb4a950991d2a14b","0.01","0.99","0.57","0.3","0.999999","0.1","-104.268597921678","-97.6242744482893"
"ID608","5f2dc640c29b7f0fed3683e3","0.01","0.99","0.43","0.3","0.999999","0.0857144285714286","-34.4341347601233","-27.8128128274769"
"ID609","5f2e9b642839112147fe5f2f","0.01","0.99","0.43","0.3","0.999999","0.1","-73.5643521942754","-66.9200287208867"
"ID610","5f2f142ffcfbc32f12925bec","0.01","0.99","0.43","0.3","0.999999","0.1","-111.253572018805","-104.609248545417"
"ID611","5f2ffd95ce0c0c061b06a0f5","0.01","0.99","0.57","0.3","0.9","0.1","-41.320655037184","-35.8170881587238"
"ID612","5f312ec0687725067ffd15e9","0.01","0.99","0.43","0.3","0.999999","0.1","-90.9011225427645","-84.2567990693758"
"ID613","5f31a239e7ed2f09f2b4a4ef","0.01","0.99","0.57","0.3","0.999999","0.1","-41.3412183176114","-34.6968948442228"
"ID614","5f31b2bf1b0c420c2954969c","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-42.0159022211368","-36.0059342651157"
"ID615","5f324e1c83c53019f9fa5da0","0.01","0.99","0.43","0.3","0.999999","0.1","-94.9856703111481","-88.3413468377595"
"ID616","5f32a30554a2e308e31e66ff","0.01","0.99","0.57","0.3","0.999999","0.1","-77.3993635217874","-70.7550400483987"
"ID617","5f32f1f9f2bc330b8351c3dd","0.01","0.99","0.43","0.3","0.999999","0.1","-83.2038029759369","-76.5594795025482"
"ID618","5f32f439eab77d0cb4bc38a5","0.01","0.99","0.43","0.3","0.999999","0.1","-76.6848746234589","-70.0405511500702"
"ID619","5f32fa63575cf50db8d2cc90","0.01","0.99","0.43","0.3","0.9","0.1","-51.3172685677096","-45.8137016892494"
"ID620","5f33cac684d9d9065dad86a8","0.01","0.99","0.99","1e-06","0.999999","0.1","-34.9858513035352","-24.9568987243822"
"ID621","5f3503018f696042ee147b91","0.01","0.99","0.43","0.3","0.999999","0.1","-100.15785471145","-93.5135312380614"
"ID622","5f355c9e7109cd4e6dd38250","0.01","0.99","0.99","0.3","0.985713428571429","0.1","-42.7502534187799","-36.7402854627588"
"ID623","5f3570450db2f81214468db6","0.01","0.99","0.43","0.3","0.999999","0.1","-88.6427188531612","-81.9983953797725"
"ID624","5f382871f94c8830854a5bdb","0.01","0.99","0.57","0.3","0.999999","0.1","-96.0285021773603","-89.3841787039717"
"ID625","5f397d0428b373506d9a6fc7","0.01","0.99","0.43","0.3","0.999999","0.1","-67.6182793358361","-60.9739558624475"
"ID626","5f39a2fd2d394917284dd66f","0.01","0.99","0.43","0.3","0.999999","0.1","-49.2378057852405","-42.5934823118519"
"ID627","5f3a500d8741a5616ef6374e","0.01","0.99","0.43","0.3","0.999999","0.1","-59.9819124479605","-53.3375889745719"
