"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID392","5ea4886d2da60f057634cabc","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-71.7966936793314","-66.2873612916184"
"ID393","5ea4a9cac3872a06b560229f","4.69117278543542","0.57","0.43","1e-06","0.999999","1e-06","-52.9338205769426","-46.4352141964334"
"ID394","5ea5cf998366db5d39a2dcb0","0.227199382119539","0.01","0.01","1e-06","0.999999","1e-06","-67.3803515195621","-61.7903241078485"
"ID395","5ea611dda778214a5e89fbf2","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-68.283324161251","-62.9546746432105"
"ID396","5ea69195ed92c0000a285a1d","1.03239118471","0.15","0.71","1e-06","0.999999","1e-06","-34.4732012695443","-30.089191091916"
"ID397","5ea721158bfde70ca3b31580","2.20071021028099","0.43","0.71","1e-06","0.999999","1e-06","-29.2524369935833","-24.299124525467"
"ID398","5ea824f580b9ef228f589930","0.227199382119539","0.15","0.85","1e-06","0.999999","1e-06","-8.05789092450547","-3.84874388362233"
"ID399","5ea85f0ccbdc9b0aaa815e39","1.03239118471","0.85","0.99","1e-06","0.999999","1e-06","-27.8023761526054","-21.3802793338997"
"ID400","5ea889bc80b9ef2d0e1fda83","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-50.7375063794529","-45.1265229217898"
"ID401","5ea96eb7083ea5057fd3003c","2.20071021028099","0.71","0.71","1e-06","0.999999","1e-06","-28.0224128942062","-22.3062071499916"
"ID402","5ea97f82f47d1e074f75a5b2","4.69117278543542","0.57","0.43","1e-06","0.999999","1e-06","-58.956424450638","-52.4578180701289"
"ID403","5ea9d6ef7223d915f9157284","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-45.4839819445066","-39.893954532793"
"ID404","5eaa8fa180e800012e13e9b8","0.484312542963499","0.15","0.85","1e-06","0.999999","1e-06","-17.1619116298262","-12.9106568969268"
"ID405","5eaaa1f09980ee025a0e1f12","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-71.0420397801965","-65.5327073924835"
"ID406","5eaabd69a768fc01c972b6ea","1.03239118471","0.29","0.57","1e-06","0.999999","1e-06","-17.0185305616042","-12.7116136968945"
"ID407","5eab1f263437620e2c6909eb","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-48.5125601926588","-42.9225327809452"
"ID408","5eab3a9bfec73d10dc9291f7","4.69117278543542","0.29","0.15","1e-06","0.999999","1e-06","-59.8961837325335","-53.7465642825284"
"ID409","5eac2efe4efbe80621541711","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-63.0959829135314","-57.4638478098016"
"ID410","5eac70db94edd22d57fa00c4","2.20071021028099","0.71","0.15","1e-06","0.999999","1e-06","-40.1349738051331","-34.370840635975"
"ID411","5ead4a2f13f83a3cf7f69d13","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-24.6892529949883","-19.0782695373252"
"ID412","5eb1ad7d6e2f922d409a33f4","2.20071021028099","0.29","0.57","1e-06","0.999999","1e-06","-37.8790441102108","-33.075649980701"
"ID413","5eb2796f11e9d21ccfc58b17","2.20071021028099","0.85","0.71","1e-06","0.999999","1e-06","-40.7065254831007","-34.0914369852842"
"ID414","5eb2ced773246705b92e0774","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-52.8009663734995","-46.2370050003968"
"ID415","5eb2e35ef11f47099b68d077","2.20071021028099","0.71","0.01","1e-06","0.999999","1e-06","-34.904779698759","-28.8850883688551"
"ID416","5eb2e570f2dbc909af1e16f7","0.484312542963499","0.15","0.57","1e-06","0.999999","1e-06","-12.7181243449117","-8.53222460460592"
"ID417","5eb415e40b324a222db46f01","0.484312542963499","0.15","0.71","1e-06","0.999999","1e-06","-16.7046208490631","-12.5012935411073"
"ID418","5eb4564d7b27a029949eaf25","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-57.1888462555193","-50.2091977510529"
"ID419","5eb66b661cf74d55c169abec","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-66.7218739307278","-60.5722544807227"
"ID420","5eb68960ff9bef0113d27eb6","0.106583155826692","0.01","0.29","1e-06","0.999999","1e-06","-16.4074896155664","-11.0999917435927"
"ID421","5eb70f4db9918d630f1beefd","4.69117278543542","0.43","0.15","1e-06","0.999999","1e-06","-57.1387656356047","-50.856655414643"
"ID422","5eb741079eb7cb65f0f82a91","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-58.5270359359663","-52.8949008322365"
"ID423","5eb83d26efe062062ae82412","4.69117278543542","0.43","0.71","1e-06","0.999999","1e-06","-53.4966224424759","-47.2624396464577"
"ID424","5eb8c16a3a7a17837b2d1828","2.20071021028099","0.85","0.85","1e-06","0.999999","1e-06","-33.1720309136381","-26.509014990878"
"ID425","5eb9199609a0310174592940","0.227199382119539","0.01","0.57","1e-06","0.999999","1e-06","-45.8928853019899","-40.6237710436157"
"ID426","5eb9423c28bc6300099852af","0.05","0.01","0.85","1e-06","0.999999","1e-06","-13.3192564327154","-7.91370339138151"
"ID427","5eb9697b651aca0436adfe9d","2.20071021028099","0.57","0.29","1e-06","0.999999","1e-06","-27.8588937144375","-22.6237300941802"
"ID428","5eba076ccf8a3114d759fdd0","2.20071021028099","0.71","0.99","1e-06","0.999999","1e-06","-43.8108497165224","-37.7911583866185"
"ID429","5eba5cf82cbf431a3276c90b","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-47.6405324435588","-40.5955289464988"
"ID430","5eba9c85d1130507bd1a6219","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-61.0437063520553","-55.4115712483254"
"ID431","5ebaec011a7d64080694fe74","0.05","0.01","0.99","1e-06","0.999999","1e-06","-22.3491636628503","-16.6880524607706"
"ID432","5ebd3dae8c3ef3000b5b1b2d","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-47.1483833514486","-40.1033798543886"
"ID433","5ebd9047a4e2fc0ab05b2e40","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-16.4625752588509","-11.834745240802"
"ID434","5ebde7d4e24d0b12e9d60d7d","4.69117278543542","0.71","0.43","1e-06","0.999999","1e-06","-64.4846771531185","-57.5050286486521"
"ID435","5ebe945956bdfc202ececb1b","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-30.5700624954594","-25.9422324774104"
"ID436","5ebfa2c519a604383366f3e8","2.20071021028099","0.29","0.15","1e-06","0.999999","1e-06","-37.8651630482009","-32.9964139260977"
"ID437","5ec2683e7bf5d7035f84ddf8","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-54.799905464318","-47.8202569598516"
"ID438","5ec28a6332a7510637436a57","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-49.9554357051657","-42.0115494545039"
"ID439","5ec2eb1fdb44d61155191d85","2.20071021028099","0.71","0.71","1e-06","0.999999","1e-06","-35.4195471122762","-29.7033413680617"
"ID440","5ec57069f264da556b3f1cfa","0.227199382119539","0.01","0.43","1e-06","0.999999","1e-06","-51.7043802665577","-46.4352660081835"
"ID441","5ec6563b04e80f030b94e03c","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-16.2609658316744","-11.7541529380293"
"ID442","5ec681f642084e07c117dcba","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-44.1992234809718","-39.3304743588685"
"ID443","5ec875255c6a2700081554ac","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-49.5604484613988","-44.3764754332811"
"ID444","5ec92a99d799ae417aa9c71c","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-39.9738503527254","-32.9288468556654"
"ID445","5ec93926ce905a051f5704f3","2.20071021028099","0.15","0.71","1e-06","0.999999","1e-06","-57.4319232518916","-52.5514358094632"
"ID446","5ec96c05d06880489cae0e85","4.69117278543542","0.15","0.85","1e-06","0.999999","1e-06","-64.2819816943476","-58.0726964990738"
"ID447","5ec9adfa68f3910f2f3b0fde","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-50.2358638524053","-45.0518908242876"
"ID448","5ecbe220d068807a5425c4de","0.05","0.01","0.71","1e-06","0.999999","1e-06","-19.9710894051559","-14.6134637887655"
"ID449","5ece6c76c501a121bb6add41","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-25.1853031926146","-20.5574731745656"
"ID450","5ece8a3c088813259ffc1e0f","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-47.7637389343069","-42.8949898122036"
"ID451","5eceba5be22abb2ca0077349","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-22.8516771364954","-18.1641813731778"
"ID452","5ecfd28bb14b1c05751f178c","1.03239118471","0.01","0.99","1e-06","0.999999","1e-06","-69.9842380312512","-64.1714200578489"
"ID453","5ecfd2be11216004c17c6b26","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-40.6717211356395","-35.5474138527904"
"ID454","5ed0c66875039f000b4e3897","1.03239118471","0.57","0.43","1e-06","0.999999","1e-06","-16.8669354197724","-12.1456766319652"
"ID455","5ed0d82c81c0bd1bccc8ceea","0.484312542963499","0.71","0.57","1e-06","0.999999","1e-06","-18.0793567044936","-13.0577386624016"
"ID456","5ed14d3bc71f86079de10d13","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-44.8468916107815","-39.9781424886782"
"ID457","5ed2b2478e4b7b10b7f4a529","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-57.3179401708465","-50.498420636998"
"ID458","5ed358aab6ee6f2e2885eddf","4.69117278543542","0.43","0.29","1e-06","0.999999","1e-06","-61.355054263429","-55.1208714674108"
"ID459","5ed38829fff60d32fb95a117","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-24.673601845629","-20.2416642430572"
"ID460","5ed3f7a0f387a109b6580537","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-70.4412411221901","-64.9319087344771"
"ID461","5ed43096f615650c8fb1b1ea","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-35.5972850421699","-30.3404869883642"
"ID462","5ed4fa5969acac03603380a0","1.03239118471","0.15","0.43","1e-06","0.999999","1e-06","-28.2963519717582","-23.92976936178"
"ID463","5ed507ce0760de048fc356bd","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-65.9081761204462","-59.5029985096952"
"ID464","5ed6a937eb466b1029493c39","1.03239118471","0.01","0.57","1e-06","0.999999","1e-06","-70.2517593677278","-64.7598545476649"
"ID465","5ed7578ef05e671db283844e","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-52.9264139713043","-48.1055922741445"
"ID466","5ed8e10357f9623ee2f603e7","4.69117278543542","0.43","0.15","1e-06","0.999999","1e-06","-64.9623180898205","-58.6802078688588"
"ID467","5ed8f853923c0941e1238299","4.69117278543542","0.85","0.15","1e-06","0.999999","1e-06","-62.3584406074897","-54.4145543568279"
"ID468","5ed90e1ff2a1840a177877d3","0.484312542963499","0.15","0.85","1e-06","0.999999","1e-06","-15.1468647766049","-10.8956100437056"
"ID469","5ed97291fac0cc510c9bb3f2","1.03239118471","0.01","0.43","1e-06","0.999999","1e-06","-70.7297514153174","-65.2378465952545"
"ID470","5eda9f7c460b766ded73bdb7","4.69117278543542","0.43","0.99","1e-06","0.999999","1e-06","-55.2486833550526","-48.7110149733451"
"ID471","5edb6534fd7ffe7e4b7d065a","4.69117278543542","0.57","0.01","1e-06","0.999999","1e-06","-48.2641250419619","-41.4446055081134"
"ID472","5edbf6a29a8d508920c14f6c","2.20071021028099","0.57","0.15","1e-06","0.999999","1e-06","-28.9409783289277","-23.6578872837268"
"ID473","5edcfb851ba1889e083e218e","4.69117278543542","0.85","0.99","1e-06","0.999999","1e-06","-59.9585644560962","-51.7591200446885"
"ID474","5edd630ac419bf0ed18c99b5","0.05","0.01","0.29","1e-06","0.999999","1e-06","-7.08383232861278","-1.72620671222242"
"ID475","5ede3fcf6b821907836e01fc","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-70.5015130099086","-64.9442531972521"
"ID476","5ede976d873bba121db3fe20","0.227199382119539","0.29","0.71","1e-06","0.999999","1e-06","-8.63729124328552","-4.53573737261454"
"ID477","5edf50e72ef80a1fe0267aeb","1.03239118471","0.15","0.15","1e-06","0.999999","1e-06","-37.6080138978121","-33.1760762952403"
"ID478","5ee107a76411e40e242da7f1","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-46.5798123981531","-40.0158510250504"
"ID479","5ee131f793ab7b12e4b525fb","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-39.4168943687247","-34.596072671565"
"ID480","5ee21a32d4c762283a96e624","2.20071021028099","0.01","0.71","1e-06","0.999999","1e-06","-72.6873024348737","-66.6814927823606"
"ID481","5ee27217fd7c7c72eb755cbe","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.9291270097536","-66.3718671970971"
"ID482","5ee277d2e7dae975727d3985","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-57.2543840253589","-50.849206414608"
"ID483","5ee40191f8b4750f5e7a5474","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-57.0156886672638","-49.9706851702039"
"ID484","5ee531ca5f4c6f0be142ded4","2.20071021028099","0.71","0.85","1e-06","0.999999","1e-06","-23.7214593442774","-17.9573261751193"
"ID485","5ee53fa05b6d910eb9ea2df8","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-55.9417272930999","-49.7921078430948"
"ID486","5ee64d0bf796cb3b252a8c99","2.20071021028099","0.57","0.15","1e-06","0.999999","1e-06","-19.7964500803644","-14.5133590351636"
"ID487","5ee655f6137975087129de08","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-29.9581119271358","-25.3302819090869"
"ID488","5ee7a8ab87d5560568bc2dca","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-60.7742856214451","-55.1421505177152"
"ID489","5ee7c7df09973e09bb653014","1.03239118471","0.15","0.29","1e-06","0.999999","1e-06","-38.5817171090669","-34.1977069314386"
"ID490","5ee7ccc7e257390912a8101e","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-70.9930684890507","-65.4358086763942"
"ID491","5ee8e3de1c649a215bae3e59","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-58.1728553215689","-53.244440454197"
"ID492","5ee91ec1ef56832aa7947169","2.20071021028099","0.85","0.71","1e-06","0.999999","1e-06","-34.5004870532501","-27.8853985554336"
"ID493","5ee9e9c1496265000a792544","2.20071021028099","0.29","0.29","1e-06","0.999999","1e-06","-50.3819601496225","-45.5611384524627"
"ID494","5eea8c81e1959f14a3999921","0.484312542963499","0.01","0.29","1e-06","0.999999","1e-06","-66.1810027668721","-60.8523532488316"
"ID495","5eeb621a7c83c62d2473afb1","2.20071021028099","0.85","0.43","1e-06","0.999999","1e-06","-43.6504022106113","-37.0527412804449"
"ID496","5eeb6f6cff37eb08003590e8","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-27.6088804171408","-22.9810503990919"
"ID497","5eec977365b56a02f54f7bcd","4.69117278543542","0.15","0.15","1e-06","0.999999","1e-06","-63.7395771951974","-57.5302919999236"
"ID498","5eecdb2f8343cb0aa4ed34c6","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-70.3469783583775","-64.789718545721"
"ID499","5eed184c2c93d51212cf04e2","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-65.7165911285549","-60.0844560248251"
"ID500","5eee89a6c00bfb337a3c54a8","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-31.3618078508986","-26.674312087581"
"ID501","5ef0c9b95817dc145532fcee","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-69.1272456566306","-63.4951105529008"
"ID502","5ef1bb10c673fd7d2d14e439","2.20071021028099","0.01","0.29","1e-06","0.999999","1e-06","-72.8160929654808","-66.8102833129677"
"ID503","5ef22304270c550357f4dd5d","0.227199382119539","0.01","0.71","1e-06","0.999999","1e-06","-51.2533819289228","-45.9668401028985"
"ID504","5ef241253eb63511d02451e6","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-47.2839000440734","-39.3400137934115"
"ID505","5ef329d8cfbdc00379011819","2.20071021028099","0.71","0.57","1e-06","0.999999","1e-06","-34.6031156767153","-28.9043375001507"
"ID506","5ef360348e5e520a532e67c8","0.106583155826692","0.29","0.99","1e-06","0.999999","1e-06","-8.81662377836532","-4.3906282760556"
"ID507","5ef4ba6145dfc00b3f7224a6","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-54.4431017193757","-47.879140346273"
"ID508","5ef52a87f04c781600ae4114","4.69117278543542","0.43","0.99","1e-06","0.999999","1e-06","-56.2791269616094","-49.7414585799019"
"ID509","5ef5cef8548fce031f1ceca4","0.227199382119539","0.15","0.99","1e-06","0.999999","1e-06","-8.89965811011795","-4.43495290848902"
"ID510","5ef5d41822b3c903597a9309","2.20071021028099","0.01","0.85","1e-06","0.999999","1e-06","-72.0225650223595","-65.968827944903"
"ID511","5ef71356f4d5414121333bac","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-48.8209924126252","-40.8771061619634"
"ID512","5ef722c333956242acf17935","1.03239118471","0.01","0.99","1e-06","0.999999","1e-06","-70.0130134405966","-64.2001954671943"
"ID513","5ef7ad0882b7740c33fe20cc","1.03239118471","0.29","0.15","1e-06","0.999999","1e-06","-30.7742637480217","-26.4019918907185"
"ID514","5ef8eeb63f6343097030fd37","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-46.7543985804119","-39.7093950833519"
"ID515","5ef91678cd20bc6a46a34d6e","2.20071021028099","0.01","0.15","1e-06","0.999999","1e-06","-72.3023855575317","-66.2486484800751"
"ID516","5ef92a8979cf2c6b9ca11f99","0.484312542963499","0.01","0.01","1e-06","0.999999","1e-06","-62.1099230477145","-56.4777879439847"
"ID517","5ef9ae64e14ff874891401b6","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-68.1085809944465","-62.4764458907166"
"ID518","5ef9be1c61ecb401ef5be7b4","1.03239118471","0.15","0.71","1e-06","0.999999","1e-06","-23.1096470281904","-18.7256368505621"
"ID519","5ef9eeaccb96bd7aee3120ec","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-65.050068346407","-58.6448907356561"
"ID520","5efa02a5f512b17ea54f360a","1.03239118471","0.01","0.43","1e-06","0.999999","1e-06","-69.7235261849826","-64.2316213649197"
"ID521","5efa2a8948fdb90f5ba612c7","1.03239118471","0.85","0.57","1e-06","0.999999","1e-06","-23.203786425167","-17.1026027598007"
"ID522","5efae8f0156229941fcf363e","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-46.9661428997699","-41.7821698716522"
"ID523","5efb14b20602b4024585eec6","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-46.9318120084688","-42.0033971410969"
"ID524","5efb934059dba21145bee143","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-70.3245961153227","-64.7673363026662"
"ID525","5efc9f18c573ed060f50cd68","2.20071021028099","0.43","0.01","1e-06","0.999999","1e-06","-36.0010817602241","-30.7442837064184"
"ID526","5efcbb97df2a840990b0da94","2.20071021028099","0.43","0.85","1e-06","0.999999","1e-06","-39.1567933037806","-34.1555534107207"
"ID527","5efd048628bf7f13e1c89fe5","2.20071021028099","0.29","0.85","1e-06","0.999999","1e-06","-38.0222860947497","-33.1535369726464"
"ID528","5efd138927b6ba154b29d7e0","0.484312542963499","0.01","0.43","1e-06","0.999999","1e-06","-62.5841432868106","-57.2729213364202"
"ID529","5efd3f336893231898d7baf4","4.69117278543542","0.43","0.85","1e-06","0.999999","1e-06","-53.6051158156065","-47.3230055946448"
"ID530","5efdb59031628202f67defe6","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-53.7690376350359","-48.840622767664"
"ID531","5efe04e9e399372b1b7ca8c0","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-41.2741868816733","-36.5866911183557"
"ID532","5efe1017a220682cb76fd5f0","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-36.3989708536369","-30.7879873959738"
"ID533","5efe4cb9c5fa3134b8ca9fbb","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-40.2506920011659","-35.1263847183168"
"ID534","5eff17d115ba87434ab3829b","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-55.3042335747423","-50.1202605466246"
"ID535","5eff423e0edf450b7e5e90ea","2.20071021028099","0.15","0.01","1e-06","0.999999","1e-06","-41.6194986692062","-36.4355256410885"
"ID536","5eff7df90aede705593e92d7","2.20071021028099","0.29","0.29","1e-06","0.999999","1e-06","-45.1173852574458","-40.296563560286"
"ID537","5f00350508190111df898b16","2.20071021028099","0.43","0.29","1e-06","0.999999","1e-06","-42.5243986277414","-37.571086159625"
"ID538","5f01c985f119a1317aa68d30","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-63.0979446033794","-57.4658094996496"
"ID539","5f022bbeaaa45a0d1377a965","1.03239118471","0.29","0.01","1e-06","0.999999","1e-06","-32.7831183099266","-28.1552882918776"
"ID540","5f03183c2e1a9e4bcee3177d","1.03239118471","0.15","0.71","1e-06","0.999999","1e-06","-24.4513233869305","-20.0673132093022"
"ID541","5f034e4e4e80ca2344b11ae1","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-51.455061354299","-45.8650339425854"
"ID542","5f04348a0f815501257f51f2","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-39.5429505802997","-34.4186432974507"
"ID543","5f0487b0cde3b70a5ec02b22","0.05","0.01","0.99","1e-06","0.999999","1e-06","-22.9137610540535","-17.2526498519738"
"ID544","5f05ebf3f060ae0d5e6a3c8e","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-67.9745135407725","-62.3423784370427"
"ID545","5f070c04c2cb9f29c87ca982","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-31.5187476932476","-26.83125192993"
"ID546","5f07601a8515d13515268f96","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-38.9557892196723","-33.6989911658666"
"ID547","5f086d2cb09ff006bde079f5","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-11.2966980721836","-6.78988517853845"
"ID548","5f0898d879ce1f0c6ffae5e4","2.20071021028099","0.57","0.85","1e-06","0.999999","1e-06","-24.6134370401111","-19.3303459949103"
"ID549","5f0c40ce134b8f062eda439f","0.227199382119539","0.57","0.99","1e-06","0.999999","1e-06","-9.22420439580656","-4.40482301634866"
"ID550","5f0c5f689c6dab0745d30097","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-48.8314554168299","-40.8875691661681"
"ID551","5f0d75595c3a52000819b39c","2.20071021028099","0.43","0.85","1e-06","0.999999","1e-06","-36.57083379184","-31.5695938987801"
"ID552","5f0da340554d3d01c4aa512a","4.69117278543542","0.57","0.01","1e-06","0.999999","1e-06","-53.4373674072723","-46.6178478734238"
"ID553","5f0dc15ace21a50008f6c7a7","2.20071021028099","0.29","0.15","1e-06","0.999999","1e-06","-43.6519962026572","-38.7832470805539"
"ID554","5f0e293207ba641591b3a0d6","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-45.9312454433041","-38.8862419462441"
"ID555","5f0ea9746afc8c073073cc94","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-60.8188611250608","-55.186726021331"
"ID556","5f10282c5c490e276c9a75e7","1.03239118471","0.01","0.57","1e-06","0.999999","1e-06","-70.5925148697816","-65.1006100497187"
"ID557","5f103e2a914f5e000826e6f1","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-54.3306298595414","-49.4022149921695"
"ID558","5f104232adba66000a8eddfb","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-27.3973009400175","-22.7098051766998"
"ID559","5f10620fbc10dd02e56ce013","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-46.0344407341377","-38.9894372370778"
"ID560","5f107507408f603232383b27","2.20071021028099","0.71","0.85","1e-06","0.999999","1e-06","-41.8809858633293","-36.1168526941712"
"ID561","5f10d3f1be1cf9403317378c","2.20071021028099","0.01","0.85","1e-06","0.999999","1e-06","-72.112653691043","-66.0589166135864"
"ID562","5f12e48a0e816727e429bc3d","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-65.7575730775415","-60.1254379738117"
"ID563","5f155e9d426b2a6028c0a80d","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-61.1887618935988","-55.0391424435937"
"ID564","5f1594305688f5654fe92691","1.03239118471","0.01","0.43","1e-06","0.999999","1e-06","-70.918443326793","-65.42653850673"
"ID565","5f15c46a19912324313effa0","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-34.599904415901","-29.475597133052"
"ID566","5f16a5057185b3397ea67287","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-17.8798445313883","-12.2688610737252"
"ID567","5f180933704e8402d4d9cc26","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-59.625016229492","-54.4410432013743"
"ID568","5f181092bc89f00dc2e577a2","4.69117278543542","0.57","0.43","1e-06","0.999999","1e-06","-56.3582836608872","-49.8596772803781"
"ID569","5f18362e7f876d064235cd4d","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.1233457656501","-65.5660859529936"
"ID570","5f188417c5b3a405f3ccaf42","4.69117278543542","0.43","0.85","1e-06","0.999999","1e-06","-58.4804207618646","-52.1983105409029"
"ID571","5f197913958d110428c74dc3","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-47.3855100196489","-40.3405065225889"
"ID572","5f1992235bab3d018fea7199","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-56.5490624469374","-49.569413942471"
"ID573","5f1cbc000b408b58e8d2799d","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-24.0401363458276","-18.7833382920219"
"ID574","5f1dbd03e2aa49719e42be44","2.20071021028099","0.57","0.85","1e-06","0.999999","1e-06","-38.3097527944667","-33.0266617492658"
"ID575","5f1e8c0cff2a66849b622c3f","4.69117278543542","0.29","0.29","1e-06","0.999999","1e-06","-65.8785663729902","-59.7768743479287"
"ID576","5f1ec05b39c51401c9816f75","2.20071021028099","0.71","0.43","1e-06","0.999999","1e-06","-37.7058646715348","-32.0070864949703"
"ID577","5f1ecb5f19d0160009650698","1.03239118471","0.43","0.85","1e-06","0.999999","1e-06","-23.8887870864456","-19.3840244581858"
"ID578","5f2022e9b0c712068b39881d","2.20071021028099","0.57","0.71","1e-06","0.999999","1e-06","-36.2559755989033","-31.0208119786459"
"ID579","5f219544dd502e57a6fbc1ea","1.03239118471","0.15","0.71","1e-06","0.999999","1e-06","-31.801928967205","-27.4179187895767"
"ID580","5f22d64ea30b70011ef0c798","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-38.4152345783602","-32.8252071666466"
"ID581","5f230a01e84721061b991468","4.69117278543542","0.85","0.57","1e-06","0.999999","1e-06","-56.9868736203084","-49.1083423622401"
"ID582","5f23f14e2ecae8011ec4021f","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-56.994105314115","-51.3619702103852"
"ID583","5f241d0b45dc8a000bf6598e","4.69117278543542","0.29","0.29","1e-06","0.999999","1e-06","-60.2839847352895","-54.1822927102279"
"ID584","5f2458749912ad00087e5677","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-34.5872763372249","-28.9762928795619"
"ID585","5f248b5e85d14607869bf0b1","4.69117278543542","0.43","0.29","1e-06","0.999999","1e-06","-50.9264741605195","-44.6922913645013"
"ID586","5f259a37b31f0a24d246592c","1.03239118471","0.01","0.43","1e-06","0.999999","1e-06","-70.6839830838362","-65.1920782637732"
