"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID24","587291591c35f20001955c45",0.011782954448915,0.257785102430572,0.0362507010518563,0.571959212231056,0.848076509076172,0.0212039750079104,0.436047799291287,0.725853514790492,NA,NA,NA,NA,97.3894122742642
"ID25","587388b9db3e720001e2320e",0.983606847692138,0.992117398852312,0.651036561696999,0.0314477066870192,0.503374745534893,0.140657659301563,0.716737914636777,0.77622488690673,NA,NA,NA,NA,21.6046047420518
"ID26","587620554254cb0001c15a23",0.909921549242306,0.932470367107096,0.905464568316643,0.265832978489177,0.127262398168771,0.139755372515577,0.98274450658533,0.950064699295568,NA,NA,NA,NA,27.436348328167
"ID27","5883d68d300c0b000113db56",0.807758516746226,0.944683647949839,0.933255594007278,0.397332636063343,0.878298324782991,0.147437719663695,0.285437612263269,0.633227273382323,NA,NA,NA,NA,20.1421319587557
"ID28","58c3c197da66280001b3c6e8",0.730352361699072,0.796772638422638,0.90409803684546,0.79413037260001,0.841069371221506,0.104669790122053,0.0530430476260628,0.518678967496296,NA,NA,NA,NA,28.5570667445966
"ID29","58cef97d5e07b6000139fa16",0.561367249303891,0.952928037189092,0.164995323203216,0.428698601148073,0.823529169311357,0.0645370973817369,0.823728469618999,0.587623303306113,NA,NA,NA,NA,55.0188218076417
"ID30","58f364d67b2e410001c2ed1d",0.199785543838671,0.975273423271469,0.0921037668819478,0.536494912646954,0.98808538944032,0.0718848146345704,0.138750544636695,0.257677149173406,NA,NA,NA,NA,50.4403005753477
"ID31","58f89d1cedf274000143eb4e",0.946283635414804,0.989583326704094,0.889795832349234,0.951222071790962,0.519141525889827,0.102861032265557,0.339827300761372,0.318791109460167,NA,NA,NA,NA,35.1405897190843
"ID32","58fa6e1bd0055c0001dd838a",0.72455116267811,0.893730733004717,0.935295817739623,0.438446678367164,0.675798820444135,0.0715546240078919,0.790703729041644,0.0202839687420047,NA,NA,NA,NA,49.2683381514119
"ID33","590f202eea0e130001039e1f",0.766305807842808,0.986661977872034,0.624046260438071,0.895228846375953,0.525907858917247,0.133643790672884,0.192791247301658,0.704770045746795,NA,NA,NA,NA,24.2353562242452
"ID34","593ead9ea514380001e5cf86",0.975809600478869,0.966489190781539,0.687688381311245,0.572219462950671,0.992621489885617,0.104889618001302,0.500026698538956,0.594675610162797,NA,NA,NA,NA,36.6751918210553
"ID35","595339f4ad2ce90001b88266",0.453714090931803,0.967797475718481,0.0500698424383563,0.931585144404329,0.884108649106065,0.0694003740632163,0.596390660360925,0.827444696121858,NA,NA,NA,NA,54.2274800240748
"ID36","5953d37b3d663c00011d233c",0.708212529279792,0.994811351799081,0.675861375395489,0.933798320889533,0.602860222618639,0.23077816061599,0.665116904779391,0.935733105350625,NA,NA,NA,NA,1.31509802635271
